@relation eacciTranscripts
@attribute transcript string
@attribute class {kdsv,kmpt,knbr,noap,rchn,strg,umzg,untr}
@data
"ich hatte einen Termin für den neunzehnten sechsten zwei tausend acht  zwischen acht und dreizehn Uhr niemand ist gekommen mir wurde gesagt der Termin wäre überhaupt nicht im System und dann wurde ich aus der Leitung geworfen", noap
"Problem ist das Problem ist ich hab eine Störung habe eine halbe Stunde in einer Warteschleife gesetzt gesessen wurde einmal weggedrückt ich muss annehmen das sie von der Telekom ihre Kunden überhaupt nicht ernst nehmen  meine Störung  hab bei der Sachbearbeiterin die wurde nicht bearbeitet es wurden keine Techniker erreicht und  ja ich wurde auch mal wieder weggedrückt von einer Sachbearbeiterin von ihnen  ja ich werde mir überlegen ob ich noch Kunde bleibe bei Telekom weil sie nehmen ihre Kunden nicht ernst und so was muss ich mir nicht  gefallen lassen", noap
"Problem ist das Problem ist ich hab eine Störung habe eine halbe Stunde in einer Warteschleife gesetzt gesessen wurde einmal weggedrückt ich muss annehmen das sie von der Telekom ihre Kunden überhaupt nicht ernst nehmen  meine Störung  hab bei der Sachbearbeiterin die wurde nicht bearbeitet es wurden keine Techniker erreicht und  ja ich wurde auch mal wieder weggedrückt von einer Sachbearbeiterin von ihnen  ja ich werde mir überlegen ob ich noch Kunde bleibe bei Telekom weil sie nehmen ihre Kunden nicht ernst und so was muss ich mir nicht  gefallen lassen", strg
"der Kollege hat mich gar nicht erst wieder in die Leitung zurück geholt ich wurde einfach auf  Ende geschickt und das war also beraten wurde ich überhaupt nicht", knbr
"ich habe gerade vier Minuten gewartet auf das Telefonat dann hat sich  gemeldet und sofort kam die Bewertung ich konnte überhaupt noch nichts sagen ich finde das unmöglich", untr
"ich habe keine korrekte Verbindung erhalten", knbr
"es erfolgte keine Beratung", untr
"sie haben mit mir nicht gesprochen sondern haben mich gleich weggedrückt zehn Sekunden konnte ich im Hintergrund was hören und dann war Feierabend", untr
"keine Auskunft  zu meinen Fragen bekommen ich weiß bis jetzt noch nicht wo Rechnungen hingeschickt werden und  die äußerste Frechheit was passiert ist die Kollegin  legt einfach auf nachdem ich jetzt hier vier und dreißig Minuten in der Warteschleife gehangen hab ist das äußerst unzufrieden", rchn
"keine Auskunft  zu meinen Fragen bekommen ich weiß bis jetzt noch nicht wo Rechnungen hingeschickt werden und  die äußerste Frechheit was passiert ist die Kollegin  legt einfach auf nachdem ich jetzt hier vier und dreißig Minuten in der Warteschleife gehangen hab ist das äußerst unzufrieden", noap
"die Freundlichkeit lässt zu wünschen übrig und die Hilfe wird ist nicht ist unbefriedigend", kmpt
"es wurde mir nicht geholfen", noap
"die haben keinen Termin gegeben das fand ich nicht in Ordnung keine Uhrzeit das war nicht so schön", noap
"ich habe  und diese Nummer hab ich gewählt aber mir kann man nicht  helfen ich warte schon seit drei Wochen auf eine Antwort ich werd jeweils vertröstet und  jetzt in diesem Gespräch bin ich einfach aus dem Gespräch raus gekickt worden das ist eine Unverschämtheit", knbr
"der Kundenbetreuer hat einfach aufgelegt", noap
"das Gespräch ist nicht zustande gekommen und ich soll neun und sechzig Cent pro Minute zahlen das ist eine bodenlose Frechheit und ich werde mir jetzt überlegen einen anderen Anbieter zu suchen vielen Dank", untr
"ich wurde nicht zu einem Kundenberater durchgestellt sondern gleich in die Beurteilungs Gespräch geführt", untr
"das System an sich", noap
"sie haben einfach aufgelegt und haben mich in aus der Leitung geschmissen das ist eine absolute Sauerei bei Telekom", knbr
"also nachdem ich jetzt die letzte Woche ungefähr einen Tag mit irgendjemandem bei ihnen telefoniert hab kann mir immer noch niemand  helfen mein Anschluss funktioniert noch nicht so wie er eigentlich soll und ich bin wieder auf morgen vertröstet worden der letzte Mitarbeiter hat einfach aufgelegt und mir keine Antwort mehr gegeben das kann ich nicht verstehen", kdsv
"also nachdem ich jetzt die letzte Woche ungefähr einen Tag mit irgendjemandem bei ihnen telefoniert hab kann mir immer noch niemand  helfen mein Anschluss funktioniert noch nicht so wie er eigentlich soll und ich bin wieder auf morgen vertröstet worden der letzte Mitarbeiter hat einfach aufgelegt und mir keine Antwort mehr gegeben das kann ich nicht verstehen", noap
"ich hatte gar keine Verbindung gehabt ich hab mit niemandem gesprochen darum kann ich auch keine Bewertung abgeben tut mir leid ich hab keine Verbindung gehabt", untr
"ihre Mitarbeiterin war nicht sehr höflich gewesen sie konnte mir auch kein genaues keinen genauen Zeitpunkt geben für den Wunsch den ich geäußert habe  sie legt am Ende nicht auf damit ich das Gerät das Gespräch nicht bewerten kann", kmpt
"ihre Mitarbeiterin war nicht sehr höflich gewesen sie konnte mir auch kein genaues keinen genauen Zeitpunkt geben für den Wunsch den ich geäußert habe  sie legt am Ende nicht auf damit ich das Gerät das Gespräch nicht bewerten kann", noap
"die Verlässlichkeit bei der Einhaltung von Terminen  ich warte jetzt das dritte Mal auf einen Techniker ich bin stinkesauer", kdsv
"ich werde von einer Abteilung zur anderen durchgestellt niemand geht an  Telefon und am Ende heißt es  alle Telefon Anrufe sind besetzt  rufen sie später noch mal an dann bin ich fertig mit meinem Latein", noap
"also es ist  vom Ergebnis her nicht zufriedenstellend die Beratung war unfreundlich und schnippisch das  find ich persönlich nicht in Ordnung", kmpt
"mich mich dann später verständigt ich möchte das auf meinen Anruf Beantworter haben und nicht auf dem auf dem   Net das wär  dann danke", kdsv
"ich bin bei ihnen Kunde und wollte  DSL zurück wechseln zur Telekom mit  DSL  ich musste über zwanzig Gespräche führen für diesen Auftrag hab viele Versprechen bekommen und jetzt bekomm ich die die Auskunft wegen Bonitäts Gründen abgelehnt vor vierzehn Tagen hab ich einen  ich nur die die Finger davon gelassen mir ist wichtig das sie das   DSL durch schalten  weil sonst bricht hier alles zusammen", kdsv
"fuck you fuck you fuck you fuck you", noap
"keine Fehler Behebung  die Kollegin legte nicht auf  ja kann mit der Telekom überhaupt nicht zufrieden sein", noap
"ich bekomme keine ordentliche Antwort aus ihrem Service Center  keine Bemühung um eine Störung zu beseitigen", strg
"alles nicht es war alles nicht so wie ich es mir gewünscht hätte", noap
"ich wurde   geleitet und  der Rufton ging raus um eine gewisse Zeit bis ich dann auf dieser Abfrage der Kunden Zufriedenheit gelandet bin ich bin also nicht  beraten worden", knbr
"das ich  unzufrieden bin resultiert daraus das ich zum wiederholten Mal jetzt anrufe wegen  meiner Rechnung und zwar geht es darum das ich die Papier Rechnung die zusätzliche abbestellt habe eine Gutschrift erhalten sollte und das jetzt zum vierten oder fünften Mal  telefonisch angemahnt habe und das die Dame die kann da nichts für hab ich ihr auch gesagt mir nicht  helfen konnte  saumäßiger Service das ist was ich dazu zu sagen habe", rchn
"das ich  unzufrieden bin resultiert daraus das ich zum wiederholten Mal jetzt anrufe wegen  meiner Rechnung und zwar geht es darum das ich die Papier Rechnung die zusätzliche abbestellt habe eine Gutschrift erhalten sollte und das jetzt zum vierten oder fünften Mal  telefonisch angemahnt habe und das die Dame die kann da nichts für hab ich ihr auch gesagt mir nicht  helfen konnte  saumäßiger Service das ist was ich dazu zu sagen habe", kmpt
"ich habe mit einem Herrn gesprochen Namen hab ich nicht verstanden und  hab vorgebracht  das   ich keinen Anschluss habe das der gestern und vorgestern ausgefallen ist und wollte mich darüber unterhalten und der gute Mann war weg  keine Verbindung", strg
"ich habe mit einem Herrn gesprochen Namen hab ich nicht verstanden und  hab vorgebracht  das   ich keinen Anschluss habe das der gestern und vorgestern ausgefallen ist und wollte mich darüber unterhalten und der gute Mann war weg  keine Verbindung", knbr
"lächerlich  ohne Witz", kdsv
"bin direkt bei der Auswertung gelandet meine Frage ist unbeantwortet", untr
"meines Erachtens war der letzte Gesprächs Partner ein inkompetente Person die sich überhaupt keine Mühe gegeben hat dem Endverbraucher sprich dem Kunden der seinen Arbeitsplatz sichert zufrieden zu stellen Ende", kmpt
"ich habe meine Frage gestellt und mitten unter der Frage hat er aufgelegt", noap
"die Rechnung geht immer noch an die falsche Anschrift und eine Beendigung meiner Kündigung ein überhaupt eine schriftlicher Form liegt nicht vor nur die mündliche Bestätigung das alles eingegangen ist und es läuft immer noch alles falsch", rchn
"die Rechnung geht immer noch an die falsche Anschrift und eine Beendigung meiner Kündigung ein überhaupt eine schriftlicher Form liegt nicht vor nur die mündliche Bestätigung das alles eingegangen ist und es läuft immer noch alles falsch", kdsv
"der Mitarbeiter konnte das Problem     Service nicht lokalisieren respektive er hatte keine Ahnung von den Zusammenhängen und   konnte halt keine präzisen Antworten geben auf gut deutsch und platt gesagt er hatte keine Ahnung", kmpt
"der Mitarbeiter konnte das Problem     Service nicht lokalisieren respektive er hatte keine Ahnung von den Zusammenhängen und   konnte halt keine präzisen Antworten geben auf gut deutsch und platt gesagt er hatte keine Ahnung", kdsv
"ich bin auch ich bin auch  two Kunde ja und ich bin mit  two zufrieden genau so bin ich wie ich mit Vodafone zufrieden bin ich bin bei allen drei Kunde", noap
"ich wurde nicht  Gefühl das die Beratungs Person keine Ahnung hatte", kmpt
"ich hätte gern eine detaillierte Antwort gehabt wann die Störung beendet wird oder beendet werden kann da sie im System bei der Post liegt  das war", strg
"ich habe einen DSL Anschluss bestellt und habe einen analogen ich muss ins Internet um beruflich zu überleben und es wird mir erst am nächste Montag zur Verfügung gestellt das ist zu spät", kdsv
"ich wurde mit der Portierungs Stelle verbunden diese hat mich dann anscheinend weggedrückt und ich bin jetzt direkt im Bewertungs Menü also meine Frage wurde nicht beantwortet", kdsv
"ich wurde mit der Portierungs Stelle verbunden diese hat mich dann anscheinend weggedrückt und ich bin jetzt direkt im Bewertungs Menü also meine Frage wurde nicht beantwortet", kmpt
"ich habe nicht alle  Informationen die ich benötige das ist alles", noap
"ich wurde nicht verbunden", knbr
"ich habe am zwölften dritten gekündigt per Fax das Fax ist angeblich nicht angekommen bei ihnen und hab bei eins und eins DSL dort ist es angekommen hab ich auch eine Bescheinigung und eins und eins hat mir auch bescheinigt das die Telekom was bekommen hat und jetzt haben wir den drei und zwanzigsten sechsten und ich hab immer noch keine Kündigungs Bestätigung krieg immer noch Rechnungen das ist der letzte  echt also wirklich kein Verständnis für", kdsv
"ich habe am zwölften dritten gekündigt per Fax das Fax ist angeblich nicht angekommen bei ihnen und hab bei eins und eins DSL dort ist es angekommen hab ich auch eine Bescheinigung und eins und eins hat mir auch bescheinigt das die Telekom was bekommen hat und jetzt haben wir den drei und zwanzigsten sechsten und ich hab immer noch keine Kündigungs Bestätigung krieg immer noch Rechnungen das ist der letzte  echt also wirklich kein Verständnis für", rchn
"das ist jetzt mein siebtes Termin mit Telekom das nicht  halten wurde  und ich hab gerade angerufen und ich hab immer noch keinen DSL Anschluss und jetzt wurde ich gerade in den Cyber Space rausgeworfen bevor meine Antwort bekomme", kdsv
"das ist jetzt mein siebtes Termin mit Telekom das nicht  halten wurde  und ich hab gerade angerufen und ich hab immer noch keinen DSL Anschluss und jetzt wurde ich gerade in den Cyber Space rausgeworfen bevor meine Antwort bekomme", knbr
"das Gespräch  ist sofort abgebrochen worden und das schon zum zweiten Mal nach zwanzig Minuten Musik Gedudel", noap
"das Gespräch  ist sofort abgebrochen worden und das schon zum zweiten Mal nach zwanzig Minuten Musik Gedudel", knbr
"mein Gespräch war eigentlich noch nicht beendet ich wurde in die Warteschleife gestellt und jetzt an diesen Sprachcomputer  verbunden", knbr
"wissen sie ich habe jetzt hier angerufen und habe eine Frage gehabt und stattdessen das ich eine  Antwort bekomm  liest sich jetzt gerade ihr Mitarbeiter ein und ich kann jetzt hier parallel irgendwelchen langwierigen Fragen beantworten für die ich keine Zeit hab im Moment also ich möcht jetzt schnellst möglich wieder mit dem Service Mitarbeiter verbunden werden", knbr
"und aufgelegt kann nicht sein", kdsv
"und aufgelegt kann nicht sein", knbr
"nach circa einer Stunde in diversen Warteschleifen bin ich endlich mit einem Mitarbeiter verbunden worden der konnte mir überhaupt nicht  helfen hatte wohl keine Ahnung der konnte nicht zuhören der ist auf mein Gespräch nicht eingegangen das   das beste was er mir geben konnte war die Nummer der Zentrale in Bonn und ich hab das Gespräch dann abgebrochen weil überhaupt kein  kommen war", noap
"nach circa einer Stunde in diversen Warteschleifen bin ich endlich mit einem Mitarbeiter verbunden worden der konnte mir überhaupt nicht  helfen hatte wohl keine Ahnung der konnte nicht zuhören der ist auf mein Gespräch nicht eingegangen das   das beste was er mir geben konnte war die Nummer der Zentrale in Bonn und ich hab das Gespräch dann abgebrochen weil überhaupt kein  kommen war", kmpt
"ja ich wurde nicht richtig verbunden und  der Herr den ich am Apparat hatte war angeblich nicht zuständig hat mich  verbunden und das Gespräch war auf einmal weg", kmpt
"Frau konnte nicht meine Sprache sprechen", noap
"der  hallo der Vertrag war nicht so   zustande", noap
"die Verbindung zum Kundenservice", noap
"wenn man dem scheiß Teil was sagt macht es das nicht so richtig das ist die Sache Ende", noap
"das Gespräch hat gar nicht stattgefunden ich war in der Warteschleife und auf einmal kam jetzt die Ansage das das Gespräch beendet war und ich jetzt eine Bewertung abgeben kann und ich habe wurde bis jetzt noch nicht beraten beziehungsweise bedient von jemandem aus dem Service Center und da bin ich deswegen bin ich äußerst unzufrieden es geht um eine Störung und es wäre nett wenn sich jemand um das Problem kümmern würde vielen Dank", untr
