@relation eacciTranscripts
@attribute transcript string
@attribute class {kdsv,kmpt,knbr,untr,noap}
@data
"das Gespräch mit der Frau  das war sehr  aufschlussreich für mich  ich konnte mich im Moment zwar nicht gleich entscheiden aber sie ruft mich an zu Hause und dann sehen wir  es war also insgesamt sehr positiv für mich", noap
"so", kdsv
"sehr zufrieden", noap
"junge Dame hat mir sehr geholfen es ging um eine  Klarstellung von Rechnung sie hat mir erklärt und  hat mir auch Hilfe gegeben und  ich bin sehr zufrieden", kdsv
"es war reibungslos die   wurde sofort geklärt ich hoffe dass es jetzt in Ordnung ist danke schön", noap
"Schreiben aufgenommen werden dass die die Callcenter das nicht  in  in Kopie haben", kdsv
"ja also ich bin sehr zufrieden war da eine Unklarheit  von einer anderen Telefon Gesellschaft und da ist wahrscheinlich in der Buchung irgendwas aber das ist in Ordnung ist geklärt", kdsv
"die Beratung war sehr gut sehr ausführlich also ich bin höchst zufrieden  sehr angenehmer Gesprächs Partner", noap
"es war doch niemand m Apparat ich konnte meine Wünsche nicht vorbringen", knbr
"ja die hat das sehr gut gemacht die Dame und war sehr freundlich", noap
"also ich bin sehr zufrieden weil ich wusste nicht ob ich SMS verschicken kann dies hat mir sehr geholfen und die Mitarbeiterin war eine sehr freundliche Mitarbeiterin die  mir sehr geholfen hat möchte mich bedanken bei ihr für die freundliche Entgegenkommen", kdsv
"sehr nette freundliche Beratung", noap
"also ich war sehr zufrieden mit dem Servicecenter die haben mich wirklich also verstanden und  eingegangen sehr zufrieden waren wir", noap
"ich hab überhaupt noch mit niemand geredet und jetzt wollen Sie eine Antwort von mir  ich warte ja noch drauf dass ich überhaupt meine Anruf angenommen wird", knbr
"ja war sehr zufrieden der", noap
"bitte  alles okay", noap
"die Mitarbeiterin war sehr freundlich und hat mich auch   verbunden und war sehr bemüht mir meine Fragen zu beantworten war super mit ihr zu sprechen", noap
"das Gespräch wurde einfach unterbrochen", untr
"das Gespräch wurde beendet ohne dass mein Problem", untr
"ich war mit der Beratung sehr zufrieden äußerst zufrieden", noap
"der Mann war sehr unfreundlich ich bin sehr unzufrieden und  das lockt keine Kunden an", kmpt
"vorzüglich sehr einfühlsam  ist sehr schön auf meine Wünsche und auf meine Äußerungen eingegangen und konnte mir  sehr gut  helfen besser wie jeder andere den ich bis jetzt am Telefon hatte danke", noap
"die Beratung Ihres Mitarbeiter war sehr gut beziehungsweise gut von seiner Persönlichkeit her er hat die Argumente seines Konzerns  wiederholt mehrfach wiederholt trotzdem sind die Argumente Ihres Konzerns nicht in Ordnung ich habe ihn gebeten im back Office das Problem lösen zu lassen ich sehe nicht ein ein Euro siebzehn für eine  sprich kein Einzelverbindungsnachweis  wenn Ihr Unternehmen bereits mehrere Reklamationen hat erwarte ich dass sie kundenfreundlich dieses Problem abschalten und nicht einfach Ihre Mitarbeiter dahin gehend schulen dass die einfach das abblocken", kdsv
"ich bin mit allem bestens zufrieden war alles in Ordnung besten Dank", noap
"ich war mit der Dame am Telefon Auskunft sehr zufrieden", noap
"ja ich bin sehr zufrieden die Mitarbeiterin war ganz freundlich und nett und mein Problem ist sofort und schnell gelöst worden besser geht nicht vielen Dank", noap
"ich habe mit einer Frau  die mir eine sehr sehr gute Auskunft gegeben hat vor allen Dingen betreffend meiner Rechnung die ich heute bekommen habe es war mir ein Vergnügen mit Ihr zu sprechen", kdsv
"ich fand das Gespräch sehr gut und war sehr zufrieden mit der Bedienung Ihres Service", noap
"war sehr zufrieden mit der Beratung nur die Tonqualität war schlecht es gab eine Rückkopplung", noap
"ich bitte doch mal darum wenn man schon ein Sicherheits Paket hat und man über die Email  eine  eine neue Version  geschickt bekommt dass dann eben wenn man die neue bekommt die alte gelöscht wird und nicht umständlich von selbst her  das alte löschen muss   überspringen bitte", kdsv
"freundliche Betreuung", noap
"ja die Beratung  war sehr informativ sehr nett und sehr freundlich und  kann ich nur empfehlen danke", noap
"der Mitarbeiter von Ihnen hat mir jetzt meinen Tarif den ich habe ordentlich erklärt weil ich brauche sozusagen keine  und das fand ich sehr gut", kdsv
"ja hallo ich war sehr zufrieden mit der Beratung und ich hab mich furchtbar geärgert dass ich nicht gleich zu der Telekom bin mit meinem DSL und Telefon Flat und  ja weil ich bin bei eins und eins  zu der Telekom über zu gehen", kdsv
"äußerst zufrieden", noap
"ich habe versucht hier eine Rechnung zu reklamieren ich hab am siebten elften Einzelverbindungsnachweis angefordert vom siebten elften jetzt ist überhaupt nichts passiert das einzige was passiert ist dass Sie einmal die Rechnung anmahnen über hundert achtzehn Euro und jetzt auf dem Handy krieg ich eine Mitteilung falls ich nicht zahle werd ich gesperrt es ist eine Unmöglichkeit was Sie sich erlauben das ist eine Frechheit hoch drei ich tu reklamieren dass diese Rechnung absolut nicht sein kann und bei Ihnen passiert überhaupt nichts  haben Sie doch wenigstens mal das Rückrat sich zu melden", kdsv
"zufrieden", noap
"das Gespräch war sehr gut", noap
"ja mein Name ist", kmpt
"ich fühl mich voll verarscht danke dass ich mitten im Gespräch irgendwo einen Scheiß anhören muss das kann doch nicht wahr sein  erst will man seine Probleme erzählen dann fängt das an irgendwie ja danke schön dass Sie Zeit haben ich hab keine Zeit und hilfreich war das ja auch nicht das Gespräch", kmpt
"ja das Gespräch war zuvorkommend die junge Dame hat   gewusst wovon sie redet und  sie hat mich sehr gut bedient", noap
"der Anruf beziehungsweise Ihr Servicemitarbeiter war kompetent erfragte außer  halb der  von mir vorgebrachten  Beanstandung der Rechung über andere Services und  gab eine sehr gute Beratung", kdsv
"ich bin sehr unzufrieden man hatte uns versprochen dass Telefon am Samstag anzuschließen seit ersten hab ich kein Telefon und jetzt soll ich warten bis Montag heute ist Sonntag und brauch unbedingt dringend Telefon und Internet also ich bin sehr sehr unzufrieden", kdsv
"ja was sag ich denn jetzt also die Beratung war also die Frage wurde von mir gelöst aber die Dame hätte mich vielleicht mal auch  leiten können wenn es gehen würde also normalerweise ging", kmpt
"die Auskunft ist indifferent ich erfahre nicht ob dieser Anschluss gestört ist weil er angeblich nicht zu deutschen Telekom gehört also unbefriedigend", kmpt
"ich war mit der Beratung sehr zufrieden die Frau hat mir das am Telefon sehr gut erklärt was man alles machen kann und ich kann nur sagen ich war sehr zufrieden bitte", noap
"ich bin seit zwölf Jahren Kunde bei der Telekom  hab nur Ärger  in letzter Zeit hat sich die Telekom bei mir immer gemeldet um mir DSL zu verkaufen das hab ich jetzt auch wahrgenommen und  bin seit acht Wochen fast allein gelassen worden ruf jeden Tag an damit ich überhaupt ein Signal bekomm damit ich eine Kennung bekomm weil die  die deutsche Telekom das nicht auf die Reihe bekommt mir meine endgültige  Kennung zu geben deswegen darf ich mich jetzt immer Samstags und Sonntags hinsetzen und für eine Woche eine neue Kennung einpflegen und darf jede Woche einen Service Techniker bezahlen also eine super Service Leistung der Telekom und wär wirklich mal  eine Möglichkeit das mal an die Presse  zu geben", kdsv
"ich bin seit zwölf Jahren Kunde bei der Telekom  hab nur Ärger  in letzter Zeit hat sich die Telekom bei mir immer gemeldet um mir DSL zu verkaufen das hab ich jetzt auch wahrgenommen und  bin seit acht Wochen fast allein gelassen worden ruf jeden Tag an damit ich überhaupt ein Signal bekomm damit ich eine Kennung bekomm weil die  die deutsche Telekom das nicht auf die Reihe bekommt mir meine endgültige  Kennung zu geben deswegen darf ich mich jetzt immer Samstags und Sonntags hinsetzen und für eine Woche eine neue Kennung einpflegen und darf jede Woche einen Service Techniker bezahlen also eine super Service Leistung der Telekom und wär wirklich mal  eine Möglichkeit das mal an die Presse  zu geben", kdsv
"aber ansonsten war ich mit der Art und Wiese wie Ihre Mitarbeiter das gehändelt haben die Auskunft gehändelt haben zufrieden danke", kdsv
"mein Problem ist noch nicht gelöst ich warte auf den Störungs  Helfer", kdsv
"eine es handelt sich hier um eine recht späte Behebung des Störung Falls weil ja na wir haben zwei Tage quasi ohne DSL ohne Telefon", kdsv
"ja Ihre Mitarbeiterin Frau", noap
"äußerst zufrieden", noap
"Annahme des Anrufs dauert zu lange", kmpt
"Ihr Kollege hat mich fünf und vierzig Minuten Minuten warten lassen ohne Rückruf und dann bin ich aus der Schleife raus geflogen", kmpt
"Ihr Kollege hat mich fünf und vierzig Minuten Minuten warten lassen ohne Rückruf und dann bin ich aus der Schleife raus geflogen", kmpt
"war schnell und korrekte Antwort", noap
"also ich bin sehr zufrieden ich müsste jetzt nur noch mal nachhacken ob ich diese gewählte Nummer jetzt auch erreichen kann ansonsten bin ich sehr zufrieden", noap
"jeder Service Mitarbeiter Ihres Unternehmens gibt andere Auskünfte Rückruftermine die zugesagt wurden werden nicht eingehalten", kmpt
"jeder Service Mitarbeiter Ihres Unternehmens gibt andere Auskünfte Rückruftermine die zugesagt wurden werden nicht eingehalten", kdsv
"unzufrieden", noap
"das war im Prinzip ansonsten letztendlich hab ich die Nachrichten bekommen die ich haben wollte aber das war ein  langer Weg", kmpt
"ich habe soeben einen Neuanschluss beantragt und wirklich mit einer sehr sehr netten freundlichen kompetenten Dame gesprochen und dafür möcht ich mich recht herzlich bedanken", kdsv
"das war eine nette kompetente Mitarbeiterin", noap
"ich habe Post bekommen  mit der Gratulation  zur Existenzgründung ich möchte wissen woher die Telekom wissen möchte dass ich Existenzgründer bin die Dame die den Anruf gerade entgegen genommen hat mich daraufhin dass ich gemeint habe sie soll das doch bitte aufnehmen und  leiten mich einfach aus der Leitung gedrückt also sie hat mich einfach aufgelegt so was hab ich noch nicht erlebt", untr
"ich habe Post bekommen  mit der Gratulation  zur Existenzgründung ich möchte wissen woher die Telekom wissen möchte dass ich Existenzgründer bin die Dame die den Anruf gerade entgegen genommen hat mich daraufhin dass ich gemeint habe sie soll das doch bitte aufnehmen und  leiten mich einfach aus der Leitung gedrückt also sie hat mich einfach aufgelegt so was hab ich noch nicht erlebt", kmpt
"dieser Herr sehr kompetent sehr freundlich und voll zu meiner Zufriedenheit die Geschichte erledigt danke", noap
"sehr unfreundlicher Bearbeiter", kmpt
"ich bin sehr zufrieden mit dem Anruf ich wurde sehr freundlich bedient  sehr freundlich begrüßt und die Informationen waren ausreichend", noap
"die Dame am Telefon war sehr freundlich und hat sich meines Problems angenommen und auch versucht  für mich dementsprechend zu arbeiten das hat mir sehr gut gefallen", noap
"der Kollege war sehr sehr nett konnte mir aber leider nicht helfen da ich aus der Leitung geworfen wurde und einfach in Ihre Umfrage  geleitet wurde das ist ja wohl unmöglich", untr
"wenn ich als Verkäuferin so schnell die Fassung am Telefon verlieren würde würd ich glaub ich nicht mehr in meinem Job arbeiten", kmpt
"ich wollte hier mit jemandem sprechen aber ich bin gar nicht verbunden worden  ich hatte ein  Gespräch wollt Ihr mich verarschen oder was", knbr
"ja das Gespräch war war sehr gut aufschlussreich der Mitarbeiter war sehr freundlich hat einen sehr gut informiert und  gibt überhaupt nichts was man da beanstanden könnte war war sehr gut für mich", noap
"ja das Gespräch und die Beratung war in Ordnung nur ich hatte vorher schon dreimal angerufen und bis nach circa zwei Minuten getrennt worden", untr
"ja der Anruf war okay aber der sonstige Service bei Ihnen lässt sehr zu wünschen übrig und  per Email kommt man zu Ihnen gar nicht durch Beschwerden kann man gar nicht abgeben  im Prinzip war es das", noap
"kurze Frage schnelle Antwort alles okay", noap
"ja mit dem Service an sich bin ich sehr zufrieden  ging schnell aber  mit der Auswirkung des Service bin ich überhaupt nicht zufrieden denn den gleichen Schaden hatte ich in letzter Woche schon einmal und  da ist dann auch irgendwas gemacht worden aber offensichtlich nicht gut genug so dass der Schaden heute wieder aufgetreten ist", kdsv
"bei der Hotline stört ist dass man ewig lange braucht bis man zum Berater durchgestellt wird ich hör mir dieses Gequassel jedes Mal an und es interessiert mich jedes Mal nicht", kmpt
"ich habe halbe Stunde in Warteschleife gesteckt und jetzt stellen Sie mir die Fragen und  Sie dann Gespräch beenden das versteh ich nicht ich hab  keine Möglichkeit gehabt mit dem Berater zu sprechen danke", kmpt
"ich habe halbe Stunde in Warteschleife gesteckt und jetzt stellen Sie mir die Fragen und  Sie dann Gespräch beenden das versteh ich nicht ich hab  keine Möglichkeit gehabt mit dem Berater zu sprechen danke", knbr
"gutes Gespräch und eine gute Information", noap
"die Dame war sehr freundlich und in Ihrem Rahmen eigentlich auch  hilfsbereit als sie mir gesagt hat wo ich hin anrufen kann aber nach einem halben Jahr ist es immer noch nicht gelungen die Technik und entsprechende Leute zu erreichen die es ermöglicht haben dass der Anschluss wirklich funktioniert und das ist bei aller Freundlichkeit trotzdem nicht hilfreich", kdsv
"ja die Kollegin im Servicecenter die mich jetzt bearbeitet hat hat das sehr gut gemacht mich sehr gut unterstützt", noap
"ja", noap
"der Gesprächspartner war sehr zu vorkommen sehr locker sehr sympathisch das hat einfach Spaß mit ihm zu reden", noap
"ich fand sehr gut dass der Mitarbeiter Ihres Hauses Herr  mir gesagt hat ich hab einen Kollegen der wird Sie sofort zurück rufen  er wieder am Platz ist der sich mit dem iPhone bestens auskennt danke", kdsv
"im Großen und Ganzen auch mit T-Mobile", noap
"im Großen und Ganzen bin ich sehr zufrieden nur eine sehr lange Wartezeit in der Warteschleife", kmpt
"der Servicetechniker zum Thema Snow Leopard und T-Mobile Stick war äußerst kompetent war sehr gute Information auch wie man es praktisch anwendet  das die Laufzeitverträge immer ein von vom Web_and_walk Stick plus immer eine  eine Kündigungszeit von einem Jahr haben find ich immer ein bisschen lange", kdsv
"sehr zufrieden", noap
"war sehr  freundlich und hat mir Auskunft geben aber das Telefon geht einfach nicht und das find ich sehr sehr ärgerlich ich zahl und ich hab kein Telefon", kdsv
